"ITV: Villarrobledo , Carretera Tomelloso S/N ";"Albacete ";"Villarrobledo ";"Carretera Tomelloso S/N ";"+34 967 145 362 "
"ITV: Alcázar de San Juan , Avenida de Los Institutos S/N ";"Ciudad Real ";"Alcázar de San Juan ";"Avenida de Los Institutos S/N ";"+34 926 546 650 "
"ITV: Ciudad Real , Avenida Rey Santo 3 ";"Ciudad Real ";"Ciudad Real ";"Avenida Rey Santo 3 ";"+34 926 232 439 "
"ITV: Ciudad Real , Carretera Carrion 37 ";"Ciudad Real ";"Ciudad Real ";"Carretera Carrion 37 ";"+34 926 250 340 "
"ITV: Ciudad Real , P. I. Avanzado Avda. de La Ciencia, s/n 13.005 Ciudad Real   ";"Ciudad Real ";"Ciudad Real ";"P. I. Avanzado Avda. de La Ciencia, s/n 13.005 Ciudad Real   ";"+34 926 212 800 "
"ITV: Daimiel , Calle Herreros S/N ";"Ciudad Real ";"Daimiel ";"Calle Herreros S/N ";"+34 926 855 052 "
"ITV: Manzanares , Poligono Industrial(3-2) S/N ";"Ciudad Real ";"Manzanares ";"Poligono Industrial(3-2) S/N ";"+34 926 22 97 8 "
"ITV: Manzanares , P.I. Manzanares, 2ª FASE, parcela R-111 ";"Ciudad Real ";"Manzanares ";"P.I. Manzanares, 2ª FASE, parcela R-111 ";"+34 926 612 393 "
"ITV: Miguelturra , P.I. La Estrella; c/ Herreros esq. Toneleros. ";"Ciudad Real ";"Miguelturra ";"P.I. La Estrella; c/ Herreros esq. Toneleros. ";"+34 926 233 802 "
"ITV: Puertollano , Poligono Ind Sepes Parcela S/N ";"Ciudad Real ";"Puertollano ";"Poligono Ind Sepes Parcela S/N ";"+34 926 429 962 "
"ITV: Puertollano , P.I. Puertollano, parcela 601. ";"Ciudad Real ";"Puertollano ";"P.I. Puertollano, parcela 601. ";"+34 926 441 205 "
"ITV: Valdepeñas , Calle del Fudre 6 ";"Ciudad Real ";"Valdepeñas ";"Calle del Fudre 6 ";"+34 926 347 779 "
"ITV: Cuenca , P. I. Los Palancares, parcela 4   ";"Cuenca ";"Cuenca ";"P. I. Los Palancares, parcela 4   ";"+34 969 213 553 "
"ITV: Las Pedroñeras , Juan De La Cierva 89 ";"Cuenca ";"Las Pedroñeras ";"Juan De La Cierva 89 ";"+34 967 162 128 "
"ITV: Motilla del Palancar , Ctra. Valencia, 80 -Travesía.  ";"Cuenca ";"Motilla del Palancar ";"Ctra. Valencia, 80 -Travesía.  ";"+34 969 332 033 "
"ITV: Motilla del Palancar , Carretera Valencia 62 ";"Cuenca ";"Motilla del Palancar ";"Carretera Valencia 62 ";"+34 969 332 033 "
"ITV: Motilla del Palancar , Ctra. N-320, Km.71. ";"Cuenca ";"Motilla del Palancar ";"Ctra. N-320, Km.71. ";"+34 969 333 399 "
"ITV: Tarancón , Polígono Industrial Tarancón Sur. C/. Aliagares s/n. ";"Cuenca ";"Tarancón ";"Polígono Industrial Tarancón Sur. C/. Aliagares s/n. ";"+34 969 137 681 "
"ITV: Alcolea del Pinar , Ctra. C-114 km 0,400.  ";"Guadalajara ";"Alcolea del Pinar ";"Ctra. C-114 km 0,400.  ";"+34 949 300 380 "
"ITV: Azuqueca de Henares , Calle las Ondas 3 ";"Guadalajara ";"Azuqueca de Henares ";"Calle las Ondas 3 ";"+34 949 348 019 "
"ITV: Guadalajara , Calle Trafalgar 18 ";"Guadalajara ";"Guadalajara ";"Calle Trafalgar 18 ";"+34 949 208 532 "
"ITV: Casarrubios del Monte , Carretera Nal. V ";"Toledo ";"Casarrubios del Monte ";"Carretera Nal. V ";"+34 918 182 937 "
"ITV: Illescas , Avda. Los Gremios, 27-29. Pol. Ind. La Veredilla. Salida 35 (Sentido Yeles) de A42.  ";"Toledo ";"Illescas ";"Avda. Los Gremios, 27-29. Pol. Ind. La Veredilla. Salida 35 (Sentido Yeles) de A42.  ";"+34 925 50 11 5 "
"ITV: Los Yébenes , Carretera Toledo Ciudad Real S/N ";"Toledo ";"Los Yébenes ";"Carretera Toledo Ciudad Real S/N ";"+34 925 320 876 "
"ITV: Los Yébenes , Ctra. N-401, Km. 114,700.  ";"Toledo ";"Los Yébenes ";"Ctra. N-401, Km. 114,700.  ";"+34 925 321 002 "
"ITV: Maqueda , Avenida Madrid ";"Toledo ";"Maqueda ";"Avenida Madrid ";"+34 925 790 157 "
"ITV: Maqueda , N-V km 74  ";"Toledo ";"Maqueda ";"N-V km 74  ";"+34 925 790 991 "
"ITV: Ocaña , Ctra A-4 km 57,400.  ";"Toledo ";"Ocaña ";"Ctra A-4 km 57,400.  ";"+34 925 131 077 "
"ITV: Olías del rey , A-42 km. 59, 2ª fase de medianas, parcela MS-22.  ";"Toledo ";"Olías del rey ";"A-42 km. 59, 2ª fase de medianas, parcela MS-22.  ";"+34 925 491 534 "
"ITV: Quintanar de la Orden , P.I.2ª fase; C/ D, parcelas 2 y 3  ";"Toledo ";"Quintanar de la Orden ";"P.I.2ª fase; C/ D, parcelas 2 y 3  ";"+34 925 560 161 "
"ITV: Seseña , Camino Ciempozuelos S/N ";"Toledo ";"Seseña ";"Camino Ciempozuelos S/N ";"+34 918 391 107 "
"ITV: Talavera de la reina , Ctra. A-5 km 113.  ";"Toledo ";"Talavera de la reina ";"Ctra. A-5 km 113.  ";"+34 925 801 990 "
"ITV: Talavera de la reina , P. I. Torrehierro parcela 232   ";"Toledo ";"Talavera de la reina ";"P. I. Torrehierro parcela 232   ";"+34 925 841 201 "
"ITV: Toledo , Carretera Toledo Ocaña 8 ";"Toledo ";"Toledo ";"Carretera Toledo Ocaña 8 ";"+34 925 241 209 "
"ITV: Toledo , Travesia Gregorio Ramirez 3 ";"Toledo ";"Toledo ";"Travesia Gregorio Ramirez 3 ";"+34 925 283 222 "
"ITV: Toledo , P.I. Ntra. Sra. de Bequerencia; C/ Jarama, 112  ";"Toledo ";"Toledo ";"P.I. Ntra. Sra. de Bequerencia; C/ Jarama, 112  ";"+34 925 230 06 "
"ITV: Torrijos , P.I. La Atalaya, c/ Alfareros, 10 - 45500 Torrijos, Toledo  ";"Toledo ";"Torrijos ";"P.I. La Atalaya, c/ Alfareros, 10 - 45500 Torrijos, Toledo  ";"+34 925 764 377 "
"ITV: Valmojado , Calle la Luna 5 ";"Toledo ";"Valmojado ";"Calle la Luna 5 ";"+34 918 170 458 "
"ITV: Yuncler , P. I. Las Atalayas; C/ Automóvil, 76-78.  ";"Toledo ";"Yuncler ";"P. I. Las Atalayas; C/ Automóvil, 76-78.  ";"+34 925 530 851 "
"ITV: Arévalo , P.I.Tierras de Arévalo, parcela J-2 ";"Ávila ";"Arévalo ";"P.I.Tierras de Arévalo, parcela J-2 ";"+34 920 303 358 "
"ITV: Arévalo , Calle Madrigal De Las A. Torres 25 ";"Ávila ";"Arévalo ";"Calle Madrigal De Las A. Torres 25 ";"+34 920 303 742 "
"ITV: Ávila , Ctra. Avila-Burgohondo, Km. 2,4 ";"Ávila ";"Ávila ";"Ctra. Avila-Burgohondo, Km. 2,4 ";"+34 920 221 112 "
"ITV: Aranda de Duero , Ctra. N-I, Km. 161 ";"Burgos ";"Aranda de Duero ";"Ctra. N-I, Km. 161 ";"+34 947 507 399 "
"ITV: Burgos , Calle Miranda 17 ";"Burgos ";"Burgos ";"Calle Miranda 17 ";"+34 947 264 778 "
"ITV: Burgos , P. I. de Villalonquejar  ";"Burgos ";"Burgos ";"P. I. de Villalonquejar  ";"+34 947 298 280 "
"ITV: Miranda de Ebro , P.I. de Bayas, parcela 33   ";"Burgos ";"Miranda de Ebro ";"P.I. de Bayas, parcela 33   ";"+34 947 325 952 "
"ITV: Villasante Montija , Ctra. Burgos a Santoña, Km. 38,5 ";"Burgos ";"Villasante Montija ";"Ctra. Burgos a Santoña, Km. 38,5 ";"+34 947 140 239 "
"ITV: Astorga , Calle G S/N ";"León ";"Astorga ";"Calle G S/N ";"+34 987 602 788 "
"ITV: Calambros , Ctra. Zamora, Km. 11. ";"León ";"Calambros ";"Ctra. Zamora, Km. 11. ";"+34 987 303 BRA "
"ITV: Onzonilla , Carretera Zamora S/N ";"León ";"Onzonilla ";"Carretera Zamora S/N ";"+34 987 303 860 "
"ITV: Onzonilla , P. I. Onzonilla, parcela G-20.  ";"León ";"Onzonilla ";"P. I. Onzonilla, parcela G-20.  ";"+34 987 218 225 "
"ITV: Ponferrada , Ctra. N-VI, Km. 390.  ";"León ";"Ponferrada ";"Ctra. N-VI, Km. 390.  ";"+34 987 455 651 "
"ITV: Cervera de Pisuerga , Carretera Aguilar S/N ";"Palencia ";"Cervera de Pisuerga ";"Carretera Aguilar S/N ";"+34 979 870 777 "
"ITV: Cervera de Pisuerga , Ctra. Cervera a Aguilar, Km. 1 ";"Palencia ";"Cervera de Pisuerga ";"Ctra. Cervera a Aguilar, Km. 1 ";"+34 979 870 906 "
"ITV: Palencia , P.I. Villalobón; C/ Andalucía, 5 y 7  ";"Palencia ";"Palencia ";"P.I. Villalobón; C/ Andalucía, 5 y 7  ";"+34 979 727 508 "
"ITV: Béjar , Ctra. N-630, Km. 410,5 de Peña Caballera ";"Salamanca ";"Béjar ";"Ctra. N-630, Km. 410,5 de Peña Caballera ";"+34 923 411 500 "
"ITV: Carbajosa Sagrada , P.I. Montalvo; C/ C, parcela 22 ";"Salamanca ";"Carbajosa Sagrada ";"P.I. Montalvo; C/ C, parcela 22 ";"+34 923 190 274 "
"ITV: Castellanos de Moriscos , P.I. ; C/ A, parcelas 108 y 109   ";"Salamanca ";"Castellanos de Moriscos ";"P.I. ; C/ A, parcelas 108 y 109   ";"+34 923 361 435 "
"ITV: Ciudad Rodrigo , P. I. Las Viñas; C/ Uno, parcela 77   ";"Salamanca ";"Ciudad Rodrigo ";"P. I. Las Viñas; C/ Uno, parcela 77   ";"+34 923 463 014 "
"ITV: Cuéllar , Ctra. CL-601 km 45,800 ";"Segovia ";"Cuéllar ";"Ctra. CL-601 km 45,800 ";"+34 921 142 429 "
"ITV: El Espinar , Carretera N- Vi Pk 67 ";"Segovia ";"El Espinar ";"Carretera N- Vi Pk 67 ";"+34 685 946 724 "
"ITV: Valverde del Majano , Calle Nicomedes Garcia S/N ";"Segovia ";"Valverde del Majano ";"Calle Nicomedes Garcia S/N ";"+34 921 490 664 "
"ITV: Valverde del Majano , P.I. Nicomedes Gª; C/ El Fresno, 61 - sector C  ";"Segovia ";"Valverde del Majano ";"P.I. Nicomedes Gª; C/ El Fresno, 61 - sector C  ";"+34 921 490 023 "
"ITV: Burgo De Osma-Ciudad De Osma , Calle Universidad 112 ";"Soria ";"Burgo De Osma-Ciudad De Osma ";"Calle Universidad 112 ";"+34 975 360 217 "
"ITV: Soria , Ctra. De las Casas, s/n. ";"Soria ";"Soria ";"Ctra. De las Casas, s/n. ";"+34 975 227 140 "
"ITV: Tordesillas , P.I. La Vega, parcela 5  ";"Valladolid ";"Tordesillas ";"P.I. La Vega, parcela 5  ";"+34 983 771 151 "
"ITV: Valladolid , Calle Acero S/N ";"Valladolid ";"Valladolid ";"Calle Acero S/N ";"+34 983 292 911 "
"ITV: Valladolid , Carretera Rueda 184 ";"Valladolid ";"Valladolid ";"Carretera Rueda 184 ";"+34 983 274 031 "
"ITV: Valladolid , P.I. Argales; C/ Vázquez Menchaca, 2.  ";"Valladolid ";"Valladolid ";"P.I. Argales; C/ Vázquez Menchaca, 2.  ";"+34 983 231 301 "
"ITV: Benavente , Ctra. A-6 km 261 ";"Zamora ";"Benavente ";"Ctra. A-6 km 261 ";"+34 980 636 799 "
"ITV: Morales del Vino , Carretera Salamanca S/N ";"Zamora ";"Morales del Vino ";"Carretera Salamanca S/N ";"+34 980 570 249 "
"ITV: Puebla de Sanabria , Carretera Lago S/N ";"Zamora ";"Puebla de Sanabria ";"Carretera Lago S/N ";"+34 980 620 286 "
"ITV: Argentona , Poligono Ind El Cros S/N ";"Barcelona ";"Argentona ";"Poligono Ind El Cros S/N ";"902 930 200 "
"ITV: Badalona , C/ Industria, 427 ";"Barcelona ";"Badalona ";"C/ Industria, 427 ";"902 930 200 "
"ITV: Barcelona , c/ Ávila, 130-134 ";"Barcelona ";"Barcelona ";"c/ Ávila, 130-134 ";"+34 902 790 791 "
"ITV: Barcelona , c/ Córsega, 384-392 ";"Barcelona ";"Barcelona ";"c/ Córsega, 384-392 ";"+34 902 790 791 "
"ITV: Barcelona , Carrer Tuset 32 ";"Barcelona ";"Barcelona ";"Carrer Tuset 32 ";"+34 934 157 444 "
"ITV: Barcelona , Pje Puigmadrona 9-15  ";"Barcelona ";"Barcelona ";"Pje Puigmadrona 9-15  ";"+34 934 460 585 "
"ITV: Barcelona , Carrer Diputacio 162 ";"Barcelona ";"Barcelona ";"Carrer Diputacio 162 ";"+34 934 546 798 "
"ITV: Barcelona , Carrer Selva De Mar 16 ";"Barcelona ";"Barcelona ";"Carrer Selva De Mar 16 ";"+34 933 563 696 "
"ITV: Barcelona , Carrer Corsega 384 ";"Barcelona ";"Barcelona ";"Carrer Corsega 384 ";"+34 934 574 794 "
"ITV: Barcelona , C/ Caracas 10 B ";"Barcelona ";"Barcelona ";"C/ Caracas 10 B ";"+34 902 790 791 "
"ITV: Barcelona , c/Avila 126-138 ";"Barcelona ";"Barcelona ";"c/Avila 126-138 ";"+34 933 003 784 "
"ITV: Barcelona , C/ Motores 136 ";"Barcelona ";"Barcelona ";"C/ Motores 136 ";"+34 902 127 600 "
"ITV: Berga , Camino de Sant Bertomeu, s/n - Parcela núm. 1 Polígono Industrial ""La Valldan"" ";"Barcelona ";"Berga ";"Camino de Sant Bertomeu, s/n - Parcela núm. 1 Polígono Industrial ""La Valldan"" ";"+34 902 790 791 "
"ITV: Berga , P.I. Valldan, parcela 1ª, num 1  ";"Barcelona ";"Berga ";"P.I. Valldan, parcela 1ª, num 1  ";"+34 902 127 600 "
"ITV: Cornellà de Llobregat , Passeig Campsa 64 ";"Barcelona ";"Cornellà de Llobregat ";"Passeig Campsa 64 ";"+34 934 800 768 "
"ITV: Granollers , P.I. Congost; Av. S. Julia, 253-255 ";"Barcelona ";"Granollers ";"P.I. Congost; Av. S. Julia, 253-255 ";"902 930 200 "
"ITV: Igualada , Carrer Paisos Baixos 18 ";"Barcelona ";"Igualada ";"Carrer Paisos Baixos 18 ";"902 930 200 "
"ITV: Manresa , Polígono Industrial ""Bufalvent"" - c/ Esteve Terrades, 2-4 ";"Barcelona ";"Manresa ";"Polígono Industrial ""Bufalvent"" - c/ Esteve Terrades, 2-4 ";"+34 902 790 791 "
"ITV: Sabadell , P.I. Can Roqueta; c/ Can Camps, s/n ";"Barcelona ";"Sabadell ";"P.I. Can Roqueta; c/ Can Camps, s/n ";"902 930 200 "
"ITV: Sant Andreu de la Barca , Antigua carretera N-II Km 592,5. ";"Barcelona ";"Sant Andreu de la Barca ";"Antigua carretera N-II Km 592,5. ";"902 930 200 "
"ITV: Sant Celoni , Ctra. Gualba, 41-43 ";"Barcelona ";"Sant Celoni ";"Ctra. Gualba, 41-43 ";"931 17 90 70 "
"ITV: Sant Cugat del Vallès , Carretera Rubi S/N ";"Barcelona ";"Sant Cugat del Vallès ";"Carretera Rubi S/N ";"+34 936 756 948 "
"ITV: Sant Cugat del Vallès , C/ Amposta, 2. Polg. Ind. Sant Mamet ";"Barcelona ";"Sant Cugat del Vallès ";"C/ Amposta, 2. Polg. Ind. Sant Mamet ";"+34 902 790 791 "
"ITV: Sant Joan Despí , Carrer Major 3 ";"Barcelona ";"Sant Joan Despí ";"Carrer Major 3 ";"902 930 200 "
"ITV: Sant Just desvern , P.I. 1; Av. Riera, 19-21 ";"Barcelona ";"Sant Just desvern ";"P.I. 1; Av. Riera, 19-21 ";"902 930 200 "
"ITV: Sant Miquel d Olerdola , P.I. Sant Pere Molanta  ";"Barcelona ";"Sant Miquel d Olerdola ";"P.I. Sant Pere Molanta  ";"902 127 600 "
"ITV: Santa Perpètua de Mogoda , Carrer Valles S/N ";"Barcelona ";"Santa Perpètua de Mogoda ";"Carrer Valles S/N ";"+34 935 606 118 "
"ITV: Santa Perpètua de Mogoda , Calle Valles 13 ";"Barcelona ";"Santa Perpètua de Mogoda ";"Calle Valles 13 ";"+34 935 744 754 "
"ITV: Santa Perpetua Mogoda , c/ Pont Vell, s/n - Parcela 13 - Zona A Centro Integral Mercaderías - Pol. Ind. ""Les Minetes"" ";"Barcelona ";"Santa Perpetua Mogoda ";"c/ Pont Vell, s/n - Parcela 13 - Zona A Centro Integral Mercaderías - Pol. Ind. ""Les Minetes"" ";"+34 902 790 791 "
"ITV: Terrassa , Pol. Ind. Can Trias ";"Barcelona ";"Terrassa ";"Pol. Ind. Can Trias ";"+34 937 333 045 "
"ITV: Vic , c. St. Llorenç Desmunts, 22 - Pol. Ind. Malloles - 08500 ";"Barcelona ";"Vic ";"c. St. Llorenç Desmunts, 22 - Pol. Ind. Malloles - 08500 ";"902 313 231 "
"ITV: Vilanova i la Geltrú , P.I. nº 2 de Roquetes; Rda Europa, s/n ";"Barcelona ";"Vilanova i la Geltrú ";"P.I. nº 2 de Roquetes; Rda Europa, s/n ";"902 930 200 "
"ITV: Villadecavalls , Ctra. de Terrassa a Manresa, C58, km.1'8 Polígono Industrial ""Can Trias"" ";"Barcelona ";"Villadecavalls ";"Ctra. de Terrassa a Manresa, C58, km.1'8 Polígono Industrial ""Can Trias"" ";"902 790 791 "
"ITV: Blanes , P.I. C. de l’Estació; Ctra. de l’estació, 47. ";"Girona ";"Blanes ";"P.I. C. de l’Estació; Ctra. de l’estació, 47. ";"902 313 231  "
"ITV: Celrà , c. Pirineus, s/n - Pol. Ind. Celrà - 17460 Celrà ";"Girona ";"Celrà ";"c. Pirineus, s/n - Pol. Ind. Celrà - 17460 Celrà ";"902 313 231 "
"ITV: Girona , c. Sarrià de Ter, s/n - Pol. Ind. Mas Xirgu - 17006 ";"Girona ";"Girona ";"c. Sarrià de Ter, s/n - Pol. Ind. Mas Xirgu - 17006 ";"902 31 32 31 "
"ITV: Olot , c. França, s/n - Pol. Ind. Pla de baix - 17800 ";"Girona ";"Olot ";"c. França, s/n - Pol. Ind. Pla de baix - 17800 ";"902 31 32 31 "
"ITV: Palamós , Pol. Ind. Pla de St. Joan - 17230 ";"Girona ";"Palamós ";"Pol. Ind. Pla de St. Joan - 17230 ";"902 31 32 31 "
"ITV: Puigcerdà , P. I. de la Estación, c/ Zona Ind., 2.  ";"Girona ";"Puigcerdà ";"P. I. de la Estación, c/ Zona Ind., 2.  ";"902 930 200 "
"ITV: Puigcerdà , Industrial Sector Estacio S/N ";"Girona ";"Puigcerdà ";"Industrial Sector Estacio S/N ";"902 930 200 "
"ITV: Ripoll , Passeig d'Ordina, s/n - 17500 ";"Girona ";"Ripoll ";"Passeig d'Ordina, s/n - 17500 ";"902 313 231 "
"ITV: Vilamalla , c. Castelló, s/n - Pol. Ind. Empordà Internacional - 17469 ";"Girona ";"Vilamalla ";"c. Castelló, s/n - Pol. Ind. Empordà Internacional - 17469 ";"902 313 231  "
"ITV: Artesa del Segre , Ctra. K-512; Km. 0,900   ";"Lleida ";"Artesa del Segre ";"Ctra. K-512; Km. 0,900   ";"902 930 200 "
"ITV: Granyanella , Ctra. N-II, Km. 512,700. ";"Lleida ";"Granyanella ";"Ctra. N-II, Km. 512,700. ";"902 930 200 "
"ITV: Lleida , Poligono Pol.indust. El Segre S/N ";"Lleida ";"Lleida ";"Poligono Pol.indust. El Segre S/N ";"902 930 200 "
"ITV: Lleida , P.I. El Segre; C/ Enginyer Mias, parcela 508   ";"Lleida ";"Lleida ";"P.I. El Segre; C/ Enginyer Mias, parcela 508   ";"902 127 600  "
"ITV: Montardit de Baix , Ctra. N-260, Km. 284,200. ";"Lleida ";"Montardit de Baix ";"Ctra. N-260, Km. 284,200. ";"902 127 600  "
"ITV: Montferrer i Castellbò , Ctra. N-260 ""Eix Pirenaic"" de Puigcerdá a Sabiñánigo, km. 230'5 ";"Lleida ";"Montferrer i Castellbò ";"Ctra. N-260 ""Eix Pirenaic"" de Puigcerdá a Sabiñánigo, km. 230'5 ";"+34 902 790 791 "
"ITV: Montferrer i Castellbò , Calle Cra. Nacional 260 S/N ";"Lleida ";"Montferrer i Castellbò ";"Calle Cra. Nacional 260 S/N ";"+34 973 354 403 "
"ITV: Solsosna , Pol. Ind. ""Els Ametllers"" - Parcela núm. 7 ";"Lleida ";"Solsosna ";"Pol. Ind. ""Els Ametllers"" - Parcela núm. 7 ";"+34 902 790 791 "
"ITV: Tremp , Ctra. Comarcal 1412, Km. 54  ";"Lleida ";"Tremp ";"Ctra. Comarcal 1412, Km. 54  ";"902 930 200 "
"ITV: Vielha- Mijaran , Ctra. N-230, Km. 164,4. ";"Lleida ";"Vielha- Mijaran ";"Ctra. N-230, Km. 164,4. ";"902 930 200 "
"ITV: Montblanc , Carretera Rojals S/N ";"Tarragona ";"Montblanc ";"Carretera Rojals S/N ";"902 930 200 "
"ITV: Montblanc , Ctra. Comarcal TV 7042, Km. 11,200.  ";"Tarragona ";"Montblanc ";"Ctra. Comarcal TV 7042, Km. 11,200.  ";"902 930 200 "
"ITV: Mora de Nova , Carrer Oliveres ";"Tarragona ";"Mora de Nova ";"Carrer Oliveres ";"902 930 200 "
"ITV: Reus , CTRA. N-340, KM. . ";"Tarragona ";"Reus ";"CTRA. N-340, KM. . ";"902 930 200 "
"ITV: Tarragona , Cmno. de la Budellera.  ";"Tarragona ";"Tarragona ";"Cmno. de la Budellera.  ";"902 127 600  "
"ITV: Tortosa , Cmno. de la Budellera  ";"Tarragona ";"Tortosa ";"Cmno. de la Budellera  ";"902 127 600 "
"ITV: Ceuta , P. I. Alboran, Arroyo de las Bombas ";"Ceuta ";"Ceuta ";"P. I. Alboran, Arroyo de las Bombas ";"+34 956 507 374 "
"ITV: Almendralejo , Pol. Ind. Tierra de Barros, Camino Vereda Corona, S/N ";"Badajoz ";"Almendralejo ";"Pol. Ind. Tierra de Barros, Camino Vereda Corona, S/N ";"902 48 80 00 "
"ITV: Badajoz , P. I. El Nevero; Av. Miguel de Fabra, s/n.  ";"Badajoz ";"Badajoz ";"P. I. El Nevero; Av. Miguel de Fabra, s/n.  ";"+34 924 013 706 "
"ITV: Mérida , Ctra. Montijo, Km. 61.  ";"Badajoz ";"Mérida ";"Ctra. Montijo, Km. 61.  ";"+34 924 009 800 "
"ITV: Olivenza , Ctra. Alcochel, s/n ";"Badajoz ";"Olivenza ";"Ctra. Alcochel, s/n ";"924 492 972 "
"ITV: Villanueva de la Serena , P.I. La Barca, s/n.  ";"Badajoz ";"Villanueva de la Serena ";"P.I. La Barca, s/n.  ";"+34 924 021 938 "
"ITV: Zafra , P.I. Los Caños; C/ Río Bodion, 12.  ";"Badajoz ";"Zafra ";"P.I. Los Caños; C/ Río Bodion, 12.  ";"+34 924 029 976 "
"ITV: Cáceres , Ctra. N-630 Km 558. ";"Cáceres ";"Cáceres ";"Ctra. N-630 Km 558. ";"+34 927 006 792 "
"ITV: Coria , Ctra. Coria a Navalmoral, Km. 1,5  ";"Cáceres ";"Coria ";"Ctra. Coria a Navalmoral, Km. 1,5  ";"+34 927 013 092 "
"ITV: Moraleja , P.I. La Cañada; C/ Chorrerón, s/n. ";"Cáceres ";"Moraleja ";"P.I. La Cañada; C/ Chorrerón, s/n. ";"+34 927 013 706 "
"ITV: Navalmoral de la mata , Antigua N-V, km 179 ";"Cáceres ";"Navalmoral de la mata ";"Antigua N-V, km 179 ";"+34 927 016 644 "
"ITV: Plasencia , Calle Goicoechea 1 ";"Cáceres ";"Plasencia ";"Calle Goicoechea 1 ";"+34 927 017 882 "
"ITV: Trujillo , Pol. Ind.. La Dehesilla ";"Cáceres ";"Trujillo ";"Pol. Ind.. La Dehesilla ";"+34 927 027 616 "
"ITV: Arteixo , P. I. Sabón, parcela 69  ";"A Coruña ";"Arteixo ";"P. I. Sabón, parcela 69  ";"+34 981 602 720 "
"ITV: Cacheritas-Teo , Ctra. Santiago a Estrada, Km. 6 ";"A Coruña ";"Cacheritas-Teo ";"Ctra. Santiago a Estrada, Km. 6 ";"+34 981 806 009 "
"ITV: Espiritu Santo-Sada , Ctra. A-6 km 582  ";"A Coruña ";"Espiritu Santo-Sada ";"Ctra. A-6 km 582  ";"+34 981 611 661 "
"ITV: Narón , P.I. La Gándara; Av. Del Mar, 106  ";"A Coruña ";"Narón ";"P.I. La Gándara; Av. Del Mar, 106  ";"+34 981 315 051 "
"ITV: Santiago , P.I.Tambre; C/ Vía de Cierva  ";"A Coruña ";"Santiago ";"P.I.Tambre; C/ Vía de Cierva  ";"+34 981 571 100 "
"ITV: Foz , C/ Chelas. ";"Lugo ";"Foz ";"C/ Chelas. ";"+34 982 135 507 "
"ITV: Lugo , P.I. O'Ceao; Rua Comunicaciones, P. 98 B.  ";"Lugo ";"Lugo ";"P.I. O'Ceao; Rua Comunicaciones, P. 98 B.  ";"+34 982 209 037 "
"ITV: Montforte de lemos , C/ Morín, s/n.  ";"Lugo ";"Montforte de lemos ";"C/ Morín, s/n.  ";"+34 982 410 412 "
"ITV: Viveiro , Barrio Xunqueira S/N ";"Lugo ";"Viveiro ";"Barrio Xunqueira S/N ";"+34 982 550 483 "
"ITV: O Barco , Av. Do Sil, 35  ";"Ourense ";"O Barco ";"Av. Do Sil, 35  ";"+34 988 325 155 "
"ITV: Ourense , Parque Empresarial Pereiro de Aguiar  ";"Ourense ";"Ourense ";"Parque Empresarial Pereiro de Aguiar  ";"+34 988 249 712 "
"ITV: Verin , P.I. Pazos, parcela A 6 ";"Ourense ";"Verin ";"P.I. Pazos, parcela A 6 ";"+34 988 411 539 "
"ITV: Xinzo de Limia , Polígono Industrial de Xinzo de Limia  ";"Ourense ";"Xinzo de Limia ";"Polígono Industrial de Xinzo de Limia  ";"+34 881 920 492 "
"ITV: Barro , Ctra. Villagarcía, Km. 7,5  ";"Pontevedra ";"Barro ";"Ctra. Villagarcía, Km. 7,5  ";"+34 986 713 360 "
"ITV: Lalín , Parque Empresarial Lalín 2000, parcela B 52  ";"Pontevedra ";"Lalín ";"Parque Empresarial Lalín 2000, parcela B 52  ";"+34 986 794 103 "
"ITV: O Porriño , Barrio Gandaras S/N ";"Pontevedra ";"O Porriño ";"Barrio Gandaras S/N ";"+34 986 333 992 "
"ITV: Pontebora , Ctra. N-541 km 88,7.  ";"Pontevedra ";"Pontebora ";"Ctra. N-541 km 88,7.  ";"+34 986 865 020 "
"ITV: Vigo- Peinador , Av. Aeropuerto, 770  ";"Pontevedra ";"Vigo- Peinador ";"Av. Aeropuerto, 770  ";"+34 986 486 936 "
"ITV: Villagarcía de Arousa , P.I. Travanca Badiña; Rua Patiño, 27-31  ";"Pontevedra ";"Villagarcía de Arousa ";"P.I. Travanca Badiña; Rua Patiño, 27-31  ";"+34 986 501 024 "
"ITV: Ferrol , Calle Alvaro Cunqueiro 1 ";"A Coruña ";"Ferrol ";"Calle Alvaro Cunqueiro 1 ";"+34 981 350 711 "
"ITV: Ribeira , Carretera 550 ";"A Coruña ";"Ribeira ";"Carretera 550 ";"+34 981 872 400 "
"ITV: Calahorra , P.I. Tejerías Norte; C/ Rifondo, 7  ";"La Rioja ";"Calahorra ";"P.I. Tejerías Norte; C/ Rifondo, 7  ";"+34 941 146 814 "
"ITV: Logroño , Calle Barriguelo 6 ";"La Rioja ";"Logroño ";"Calle Barriguelo 6 ";"+34 941 241 276 "
"ITV: Logroño , Calle Soto Galo 8 ";"La Rioja ";"Logroño ";"Calle Soto Galo 8 ";"+34 941 242 803 "
"ITV: Santo Domingo de la Calzada , Ctra. Burgos km 46  ";"La Rioja ";"Santo Domingo de la Calzada ";"Ctra. Burgos km 46  ";"+34 941 342 710 "
